0.064000;-0.210835;;;;;;;;;;;;;;
0.064500;-0.195389;;;;;;;;;;;;;;
0.065000;-0.178218;;;;;;;;;;;;;;
0.065500;-0.159465;;;;;;;;;;;;;;
0.066000;-0.139286;;;;;;;;;;;;;;
0.066500;-0.117847;;;;;;;;;;;;;;
0.067000;-0.095328;;;;;;;;;;;;;;
0.067500;-0.071914;;;;;;;;;;;;;;
0.068000;-0.047800;;;;;;;;;;;;;;
0.068500;-0.023186;;;;;;;;;;;;;;
0.069000;0.001724;;;;;;;;;;;;;;
0.069500;0.026724;;;;;;;;;;;;;;
0.070000;0.051605;;;;;;;;;;;;;;
0.070500;0.076162;;;;;;;;;;;;;;
0.071000;0.100191;;;;;;;;;;;;;;
0.071500;0.123493;;;;;;;;;;;;;;
0.072000;0.145874;;;;;;;;;;;;;;
0.072500;0.167149;;;;;;;;;;;;;;
0.073000;0.187141;;;;;;;;;;;;;;
0.073500;0.205684;;;;;;;;;;;;;;
0.074000;0.222625;;;;;;;;;;;;;;
0.074500;0.237824;;;;;;;;;;;;;;
0.075000;0.251153;;;;;;;;;;;;;;
0.075500;0.262502;;;;;;;;;;;;;;
0.076000;0.271778;;;;;;;;;;;;;;
0.076500;0.278903;;;;;;;;;;;;;;
0.077000;0.283819;;;;;;;;;;;;;;
0.077500;0.286484;;;;;;;;;;;;;;
0.078000;0.286876;;;;;;;;;;;;;;
0.078500;0.284993;;;;;;;;;;;;;;
0.079000;0.280849;;;;;;;;;;;;;;
0.079500;0.274480;;;;;;;;;;;;;;
0.080000;0.265937;;;;;;;;;;;;;;
0.080500;0.255293;;;;;;;;;;;;;;
0.081000;0.242634;;;;;;;;;;;;;;
0.081500;0.228067;;;;;;;;;;;;;;
0.082000;0.211711;;;;;;;;;;;;;;
0.082500;0.193703;;;;;;;;;;;;;;
0.083000;0.174192;;;;;;;;;;;;;;
0.083500;0.153340;;;;;;;;;;;;;;
0.084000;0.131320;;;;;;;;;;;;;;
0.084500;0.108314;;;;;;;;;;;;;;
0.085000;0.084513;;;;;;;;;;;;;;
0.085500;0.060115;;;;;;;;;;;;;;
0.086000;0.035322;;;;;;;;;;;;;;
0.086500;0.010340;;;;;;;;;;;;;;
0.087000;-0.014624;;;;;;;;;;;;;;
0.087500;-0.039364;;;;;;;;;;;;;;
0.088000;-0.063673;;;;;;;;;;;;;;
0.088500;-0.087350;;;;;;;;;;;;;;
0.089000;-0.110199;;;;;;;;;;;;;;
0.089500;-0.132031;;;;;;;;;;;;;;
0.090000;-0.152663;;;;;;;;;;;;;;
0.090500;-0.171926;;;;;;;;;;;;;;
0.091000;-0.189659;;;;;;;;;;;;;;
0.091500;-0.205715;;;;;;;;;;;;;;
0.092000;-0.219961;;;;;;;;;;;;;;
0.092500;-0.232279;;;;;;;;;;;;;;
0.093000;-0.242566;;;;;;;;;;;;;;
0.093500;-0.250738;;;;;;;;;;;;;;
0.094000;-0.256727;;;;;;;;;;;;;;
0.094500;-0.260482;;;;;;;;;;;;;;
0.095000;-0.261973;;;;;;;;;;;;;;
0.095500;-0.261187;;;;;;;;;;;;;;
0.096000;-0.258131;;;;;;;;;;;;;;
0.096500;-0.252831;;;;;;;;;;;;;;
0.097000;-0.245329;;;;;;;;;;;;;;
0.097500;-0.235690;;;;;;;;;;;;;;
0.098000;-0.223991;;;;;;;;;;;;;;
0.098500;-0.210331;;;;;;;;;;;;;;
0.099000;-0.194822;;;;;;;;;;;;;;
0.099500;-0.177594;;;;;;;;;;;;;;
0.100000;-0.158789;;;;;;;;;;;;;;
0.100500;-0.138564;;;;;;;;;;;;;;
0.101000;-0.117085;;;;;;;;;;;;;;
0.101500;-0.094531;;;;;;;;;;;;;;
0.102000;-0.071090;;;;;;;;;;;;;;
0.102500;-0.046955;;;;;;;;;;;;;;
0.103000;-0.022328;;;;;;;;;;;;;;
0.103500;0.002589;;;;;;;;;;;;;;
0.104000;0.027588;;;;;;;;;;;;;;
0.104500;0.052462;;;;;;;;;;;;;;
0.105000;0.077004;;;;;;;;;;;;;;
0.105500;0.101011;;;;;;;;;;;;;;
0.106000;0.124284;;;;;;;;;;;;;;
0.106500;0.146630;;;;;;;;;;;;;;
0.107000;0.167863;;;;;;;;;;;;;;
0.107500;0.187808;;;;;;;;;;;;;;
0.108000;0.206298;;;;;;;;;;;;;;
0.108500;0.223181;;;;;;;;;;;;;;
0.109000;0.238317;;;;;;;;;;;;;;
0.109500;0.251579;;;;;;;;;;;;;;
0.110000;0.262858;;;;;;;;;;;;;;
0.110500;0.272061;;;;;;;;;;;;;;
0.111000;0.279111;;;;;;;;;;;;;;
0.111500;0.283949;;;;;;;;;;;;;;
0.112000;0.286536;;;;;;;;;;;;;;
0.112500;0.286849;;;;;;;;;;;;;;
0.113000;0.284887;;;;;;;;;;;;;;
0.113500;0.280666;;;;;;;;;;;;;;
0.114000;0.274220;;;;;;;;;;;;;;
0.114500;0.265604;;;;;;;;;;;;;;
0.115000;0.254888;;;;;;;;;;;;;;
0.115500;0.242161;;;;;;;;;;;;;;
0.116000;0.227530;;;;;;;;;;;;;;
0.116500;0.211115;;;;;;;;;;;;;;
0.117000;0.193052;;;;;;;;;;;;;;
0.117500;0.173492;;;;;;;;;;;;;;
0.118000;0.152597;;;;;;;;;;;;;;
0.118500;0.130539;;;;;;;;;;;;;;
0.119000;0.107502;;;;;;;;;;;;;;
0.119500;0.083678;;;;;;;;;;;;;;
0.120000;0.059263;;;;;;;;;;;;;;
0.120500;0.034460;;;;;;;;;;;;;;
0.121000;0.009475;;;;;;;;;;;;;;
0.121500;-0.015485;;;;;;;;;;;;;;
0.122000;-0.040213;;;;;;;;;;;;;;
0.122500;-0.064504;;;;;;;;;;;;;;
0.123000;-0.088156;;;;;;;;;;;;;;
0.123500;-0.110973;;;;;;;;;;;;;;
0.124000;-0.132766;;;;;;;;;;;;;;
0.124500;-0.153354;;;;;;;;;;;;;;
0.125000;-0.172566;;;;;;;;;;;;;;
0.125500;-0.190243;;;;;;;;;;;;;;
0.126000;-0.206239;;;;;;;;;;;;;;
0.126500;-0.220420;;;;;;;;;;;;;;
0.127000;-0.232669;;;;;;;;;;;;;;
0.127500;-0.242885;;;;;;;;;;;;;;
0.128000;-0.250983;;;;;;;;;;;;;;
0.128500;-0.256895;;;;;;;;;;;;;;
0.129000;-0.260572;;;;;;;;;;;;;;
0.129500;-0.261985;;;;;;;;;;;;;;
0.130000;-0.261121;;;;;;;;;;;;;;
0.130500;-0.257987;;;;;;;;;;;;;;
0.131000;-0.252610;;;;;;;;;;;;;;
0.131500;-0.245034;;;;;;;;;;;;;;
0.132000;-0.235322;;;;;;;;;;;;;;
0.132500;-0.223554;;;;;;;;;;;;;;
0.133000;-0.209828;;;;;;;;;;;;;;
0.133500;-0.194258;;;;;;;;;;;;;;
0.134000;-0.176973;;;;;;;;;;;;;;
0.134500;-0.158117;;;;;;;;;;;;;;
0.135000;-0.137846;;;;;;;;;;;;;;
0.135500;-0.116327;;;;;;;;;;;;;;
0.136000;-0.093740;;;;;;;;;;;;;;
0.136500;-0.070272;;;;;;;;;;;;;;
0.137000;-0.046117;;;;;;;;;;;;;;
0.137500;-0.021476;;;;;;;;;;;;;;
0.138000;0.003447;;;;;;;;;;;;;;
0.138500;0.028445;;;;;;;;;;;;;;
0.139000;0.053311;;;;;;;;;;;;;;
0.139500;0.077838;;;;;;;;;;;;;;
0.140000;0.101824;;;;;;;;;;;;;;
0.140500;0.125068;;;;;;;;;;;;;;
0.141000;0.147379;;;;;;;;;;;;;;
0.141500;0.168571;;;;;;;;;;;;;;
0.142000;0.188469;;;;;;;;;;;;;;
0.142500;0.206907;;;;;;;;;;;;;;
0.143000;0.223733;;;;;;;;;;;;;;
0.143500;0.238806;;;;;;;;;;;;;;
0.144000;0.252003;;;;;;;;;;;;;;
0.144500;0.263213;;;;;;;;;;;;;;
0.145000;0.272343;;;;;;;;;;;;;;
0.145500;0.279319;;;;;;;;;;;;;;
0.146000;0.284081;;;;;;;;;;;;;;
0.146500;0.286591;;;;;;;;;;;;;;
0.147000;0.286827;;;;;;;;;;;;;;
0.147500;0.284788;;;;;;;;;;;;;;
0.148000;0.280490;;;;;;;;;;;;;;
0.148500;0.273970;;;;;;;;;;;;;;
0.149000;0.265281;;;;;;;;;;;;;;
0.149500;0.254495;;;;;;;;;;;;;;
0.150000;0.241702;;;;;;;;;;;;;;
0.150500;0.227009;;;;;;;;;;;;;;
0.151000;0.210535;;;;;;;;;;;;;;
0.151500;0.192420;;;;;;;;;;;;;;
0.152000;0.172812;;;;;;;;;;;;;;
0.152500;0.151874;;;;;;;;;;;;;;
0.153000;0.129780;;;;;;;;;;;;;;
0.153500;0.106714;;;;;;;;;;;;;;
0.154000;0.082866;;;;;;;;;;;;;;
0.154500;0.058435;;;;;;;;;;;;;;
0.155000;0.033622;;;;;;;;;;;;;;
0.155500;0.008635;;;;;;;;;;;;;;
0.156000;-0.016321;;;;;;;;;;;;;;
0.156500;-0.041037;;;;;;;;;;;;;;
0.157000;-0.065310;;;;;;;;;;;;;;
0.157500;-0.088937;;;;;;;;;;;;;;
0.158000;-0.111722;;;;;;;;;;;;;;
0.158500;-0.133478;;;;;;;;;;;;;;
0.159000;-0.154022;;;;;;;;;;;;;;
0.159500;-0.173185;;;;;;;;;;;;;;
0.160000;-0.190808;;;;;;;;;;;;;;
0.160500;-0.206745;;;;;;;;;;;;;;
0.161000;-0.220863;;;;;;;;;;;;;;
0.161500;-0.233046;;;;;;;;;;;;;;
0.162000;-0.243192;;;;;;;;;;;;;;
0.162500;-0.251217;;;;;;;;;;;;;;
0.163000;-0.257055;;;;;;;;;;;;;;
0.163500;-0.260657;;;;;;;;;;;;;;
0.164000;-0.261993;;;;;;;;;;;;;;
0.164500;-0.261052;;;;;;;;;;;;;;
0.165000;-0.257843;;;;;;;;;;;;;;
0.165500;-0.252391;;;;;;;;;;;;;;
0.166000;-0.244742;;;;;;;;;;;;;;
0.166500;-0.234959;;;;;;;;;;;;;;
0.167000;-0.223124;;;;;;;;;;;;;;
0.167500;-0.209334;;;;;;;;;;;;;;
0.168000;-0.193705;;;;;;;;;;;;;;
0.168500;-0.176365;;;;;;;;;;;;;;
0.169000;-0.157458;;;;;;;;;;;;;;
0.169500;-0.137142;;;;;;;;;;;;;;
0.170000;-0.115585;;;;;;;;;;;;;;
0.170500;-0.092965;;;;;;;;;;;;;;
0.171000;-0.069470;;;;;;;;;;;;;;
0.171500;-0.045296;;;;;;;;;;;;;;
0.172000;-0.020642;;;;;;;;;;;;;;
0.172500;0.004287;;;;;;;;;;;;;;
0.173000;0.029284;;;;;;;;;;;;;;
0.173500;0.054141;;;;;;;;;;;;;;
0.174000;0.078654;;;;;;;;;;;;;;
0.174500;0.102618;;;;;;;;;;;;;;
0.175000;0.125834;;;;;;;;;;;;;;
0.175500;0.148110;;;;;;;;;;;;;;
0.176000;0.169261;;;;;;;;;;;;;;
0.176500;0.189113;;;;;;;;;;;;;;
0.176999;0.207499;;;;;;;;;;;;;;
0.177499;0.224268;;;;;;;;;;;;;;
0.177999;0.239281;;;;;;;;;;;;;;
0.178499;0.252412;;;;;;;;;;;;;;
0.178999;0.263554;;;;;;;;;;;;;;
0.179499;0.272613;;;;;;;;;;;;;;
0.179999;0.279515;;;;;;;;;;;;;;
0.180499;0.284202;;;;;;;;;;;;;;
0.180999;0.286636;;;;;;;;;;;;;;
0.181499;0.286795;;;;;;;;;;;;;;
0.181999;0.284680;;;;;;;;;;;;;;
0.182499;0.280307;;;;;;;;;;;;;;
0.182999;0.273713;;;;;;;;;;;;;;
0.183499;0.264952;;;;;;;;;;;;;;
0.183999;0.254098;;;;;;;;;;;;;;
0.184499;0.241239;;;;;;;;;;;;;;
0.184999;0.226484;;;;;;;;;;;;;;
0.185499;0.209953;;;;;;;;;;;;;;
0.185999;0.191785;;;;;;;;;;;;;;
0.186499;0.172129;;;;;;;;;;;;;;
0.186999;0.151150;;;;;;;;;;;;;;
0.187499;0.129021;;;;;;;;;;;;;;
0.187999;0.105925;;;;;;;;;;;;;;
0.188499;0.082054;;;;;;;;;;;;;;
0.188999;0.057607;;;;;;;;;;;;;;
0.189499;0.032785;;;;;;;;;;;;;;
0.189999;0.007795;;;;;;;;;;;;;;
0.190499;-0.017156;;;;;;;;;;;;;;
0.190999;-0.041861;;;;;;;;;;;;;;
0.191499;-0.066115;;;;;;;;;;;;;;
0.191999;-0.089717;;;;;;;;;;;;;;
0.192499;-0.112471;;;;;;;;;;;;;;
0.192999;-0.134188;;;;;;;;;;;;;;
0.193499;-0.154689;;;;;;;;;;;;;;
0.193999;-0.173803;;;;;;;;;;;;;;
0.194499;-0.191372;;;;;;;;;;;;;;
0.194999;-0.207249;;;;;;;;;;;;;;
0.195499;-0.221304;;;;;;;;;;;;;;
0.195999;-0.233420;;;;;;;;;;;;;;
0.196499;-0.243496;;;;;;;;;;;;;;
0.196999;-0.251449;;;;;;;;;;;;;;
0.197499;-0.257212;;;;;;;;;;;;;;
0.197999;-0.260738;;;;;;;;;;;;;;
0.198499;-0.261998;;;;;;;;;;;;;;
0.198999;-0.260981;;;;;;;;;;;;;;
0.199499;-0.257696;;;;;;;;;;;;;;
0.199999;-0.252169;;;;;;;;;;;;;;
0.200499;-0.244448;;;;;;;;;;;;;;
0.200999;-0.234595;;;;;;;;;;;;;;
0.201499;-0.222692;;;;;;;;;;;;;;
0.201999;-0.208839;;;;;;;;;;;;;;
0.202499;-0.193150;;;;;;;;;;;;;;
0.202999;-0.175755;;;;;;;;;;;;;;
0.203499;-0.156798;;;;;;;;;;;;;;
0.203999;-0.136438;;;;;;;;;;;;;;
0.204499;-0.114841;;;;;;;;;;;;;;
0.204999;-0.092189;;;;;;;;;;;;;;
0.205499;-0.068669;;;;;;;;;;;;;;
0.205999;-0.044475;;;;;;;;;;;;;;
0.206499;-0.019808;;;;;;;;;;;;;;
0.206999;0.005126;;;;;;;;;;;;;;
0.207499;0.030122;;;;;;;;;;;;;;
0.207999;0.054971;;;;;;;;;;;;;;
0.208499;0.079469;;;;;;;;;;;;;;
0.208999;0.103410;;;;;;;;;;;;;;
0.209499;0.126598;;;;;;;;;;;;;;
0.209999;0.148840;;;;;;;;;;;;;;
0.210499;0.169950;;;;;;;;;;;;;;
0.210999;0.189755;;;;;;;;;;;;;;
0.211499;0.208089;;;;;;;;;;;;;;
0.211999;0.224801;;;;;;;;;;;;;;
0.212499;0.239753;;;;;;;;;;;;;;
0.212999;0.252819;;;;;;;;;;;;;;
0.213499;0.263892;;;;;;;;;;;;;;
0.213999;0.272880;;;;;;;;;;;;;;
0.214499;0.279708;;;;;;;;;;;;;;
0.214999;0.284320;;;;;;;;;;;;;;
0.215499;0.286678;;;;;;;;;;;;;;
0.215999;0.286761;;;;;;;;;;;;;;
0.216499;0.284570;;;;;;;;;;;;;;
0.216999;0.280122;;;;;;;;;;;;;;
0.217499;0.273454;;;;;;;;;;;;;;
0.217999;0.264621;;;;;;;;;;;;;;
0.218499;0.253698;;;;;;;;;;;;;;
0.218999;0.240774;;;;;;;;;;;;;;
0.219499;0.225956;;;;;;;;;;;;;;
0.219999;0.209369;;;;;;;;;;;;;;
0.220499;0.191148;;;;;;;;;;;;;;
0.220999;0.171445;;;;;;;;;;;;;;
0.221499;0.150424;;;;;;;;;;;;;;
0.221999;0.128260;;;;;;;;;;;;;;
0.222499;0.105135;;;;;;;;;;;;;;
0.222999;0.081241;;;;;;;;;;;;;;
0.223499;0.056778;;;;;;;;;;;;;;
0.223999;0.031947;;;;;;;;;;;;;;
0.224499;0.006955;;;;;;;;;;;;;;
0.224999;-0.017991;;;;;;;;;;;;;;
0.225499;-0.042684;;;;;;;;;;;;;;
0.225999;-0.066919;;;;;;;;;;;;;;
0.226499;-0.090496;;;;;;;;;;;;;;
0.226999;-0.113218;;;;;;;;;;;;;;
0.227499;-0.134897;;;;;;;;;;;;;;
0.227999;-0.155354;;;;;;;;;;;;;;
0.228499;-0.174419;;;;;;;;;;;;;;
0.228999;-0.191933;;;;;;;;;;;;;;
0.229499;-0.207752;;;;;;;;;;;;;;
0.229999;-0.221743;;;;;;;;;;;;;;
0.230499;-0.233792;;;;;;;;;;;;;;
0.230999;-0.243798;;;;;;;;;;;;;;
0.231499;-0.251678;;;;;;;;;;;;;;
0.231999;-0.257367;;;;;;;;;;;;;;
0.232499;-0.260817;;;;;;;;;;;;;;
0.232999;-0.262001;;;;;;;;;;;;;;
0.233499;-0.260908;;;;;;;;;;;;;;
0.233999;-0.257546;;;;;;;;;;;;;;
0.234499;-0.251945;;;;;;;;;;;;;;
0.234999;-0.244151;;;;;;;;;;;;;;
0.235499;-0.234228;;;;;;;;;;;;;;
0.235999;-0.222258;;;;;;;;;;;;;;
0.236499;-0.208341;;;;;;;;;;;;;;
0.236999;-0.192592;;;;;;;;;;;;;;
0.237499;-0.175143;;;;;;;;;;;;;;
0.237999;-0.156136;;;;;;;;;;;;;;
0.238499;-0.135731;;;;;;;;;;;;;;
0.238999;-0.114097;;;;;;;;;;;;;;
0.239499;-0.091412;;;;;;;;;;;;;;
0.239999;-0.067866;;;;;;;;;;;;;;
0.240499;-0.043653;;;;;;;;;;;;;;
0.240999;-0.018974;;;;;;;;;;;;;;
0.241499;0.005966;;;;;;;;;;;;;;
0.241999;0.030960;;;;;;;;;;;;;;
0.242499;0.055801;;;;;;;;;;;;;;
0.242999;0.080283;;;;;;;;;;;;;;
0.243499;0.104202;;;;;;;;;;;;;;
0.243999;0.127361;;;;;;;;;;;;;;
0.244499;0.149568;;;;;;;;;;;;;;
0.244999;0.170637;;;;;;;;;;;;;;
0.245499;0.190395;;;;;;;;;;;;;;
0.245999;0.208678;;;;;;;;;;;;;;
0.246499;0.225333;;;;;;;;;;;;;;
0.246999;0.240223;;;;;;;;;;;;;;
0.247499;0.253224;;;;;;;;;;;;;;
0.247999;0.264228;;;;;;;;;;;;;;
0.248499;0.273145;;;;;;;;;;;;;;
0.248999;0.279900;;;;;;;;;;;;;;
0.249499;0.284436;;;;;;;;;;;;;;
0.249999;0.286718;;;;;;;;;;;;;;
0.250499;0.286724;;;;;;;;;;;;;;
0.250999;0.284457;;;;;;;;;;;;;;
0.251499;0.279933;;;;;;;;;;;;;;
0.251999;0.273192;;;;;;;;;;;;;;
0.252499;0.264288;;;;;;;;;;;;;;
0.252999;0.253296;;;;;;;;;;;;;;
0.253499;0.240306;;;;;;;;;;;;;;
0.253999;0.225427;;;;;;;;;;;;;;
0.254499;0.208782;;;;;;;;;;;;;;
0.254999;0.190509;;;;;;;;;;;;;;
0.255498;0.170759;;;;;;;;;;;;;;
0.255998;0.149697;;;;;;;;;;;;;;
0.256498;0.127497;;;;;;;;;;;;;;
0.256998;0.104343;;;;;;;;;;;;;;
0.257498;0.080427;;;;;;;;;;;;;;
0.257998;0.055948;;;;;;;;;;;;;;
0.258498;0.031109;;;;;;;;;;;;;;
0.258998;0.006115;;;;;;;;;;;;;;
0.259498;-0.018826;;;;;;;;;;;;;;
0.259998;-0.043507;;;;;;;;;;;;;;
0.260498;-0.067723;;;;;;;;;;;;;;
0.260998;-0.091274;;;;;;;;;;;;;;
0.261498;-0.113964;;;;;;;;;;;;;;
0.261998;-0.135606;;;;;;;;;;;;;;
0.262498;-0.156018;;;;;;;;;;;;;;
0.262998;-0.175034;;;;;;;;;;;;;;
0.263498;-0.192493;;;;;;;;;;;;;;
0.263998;-0.208252;;;;;;;;;;;;;;
0.264498;-0.222180;;;;;;;;;;;;;;
0.264998;-0.234162;;;;;;;;;;;;;;
0.265498;-0.244098;;;;;;;;;;;;;;
0.265998;-0.251905;;;;;;;;;;;;;;
0.266498;-0.257520;;;;;;;;;;;;;;
0.266998;-0.260894;;;;;;;;;;;;;;
0.267498;-0.262001;;;;;;;;;;;;;;
0.267998;-0.260831;;;;;;;;;;;;;;
0.268498;-0.257394;;;;;;;;;;;;;;
0.268998;-0.251719;;;;;;;;;;;;;;
0.269498;-0.243851;;;;;;;;;;;;;;
0.269998;-0.233858;;;;;;;;;;;;;;
0.270498;-0.221821;;;;;;;;;;;;;;
0.270998;-0.207841;;;;;;;;;;;;;;
0.271498;-0.192033;;;;;;;;;;;;;;
0.271998;-0.174528;;;;;;;;;;;;;;
0.272498;-0.155472;;;;;;;;;;;;;;
0.272998;-0.135023;;;;;;;;;;;;;;
0.273498;-0.113350;;;;;;;;;;;;;;
0.273998;-0.090634;;;;;;;;;;;;;;
0.274498;-0.067062;;;;;;;;;;;;;;
0.274998;-0.042830;;;;;;;;;;;;;;
0.275498;-0.018139;;;;;;;;;;;;;;
0.275998;0.006806;;;;;;;;;;;;;;
0.276498;0.031798;;;;;;;;;;;;;;
0.276998;0.056631;;;;;;;;;;;;;;
0.277498;0.081097;;;;;;;;;;;;;;
0.277998;0.104994;;;;;;;;;;;;;;
0.278498;0.128124;;;;;;;;;;;;;;
0.278998;0.150295;;;;;;;;;;;;;;
0.279498;0.171324;;;;;;;;;;;;;;
0.279998;0.191035;;;;;;;;;;;;;;
0.280498;0.209265;;;;;;;;;;;;;;
0.280998;0.225863;;;;;;;;;;;;;;
0.281498;0.240691;;;;;;;;;;;;;;
0.281998;0.253627;;;;;;;;;;;;;;
0.282498;0.264562;;;;;;;;;;;;;;
0.282998;0.273407;;;;;;;;;;;;;;
0.283498;0.280088;;;;;;;;;;;;;;
0.283998;0.284550;;;;;;;;;;;;;;
0.284498;0.286755;;;;;;;;;;;;;;
0.284998;0.286685;;;;;;;;;;;;;;
0.285498;0.284341;;;;;;;;;;;;;;
